PlayerID,Name,Age,Team,Nacionalidad,Position,PreferredFoot,Matches,Minutes,Goals,Assists,Shots,Passes,PassAccuracy,Tackles,Interceptions,Dribbles,Fouls,YellowCards,RedCards,ValueMercado,Wages,Height,Weight,SprintSpeed,Stamina,OverallRating,Potential,Recomendado_para_Scouting,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71
P100032,Player_0033,26,Porto Azul,Brasil,GK,Izquierdo,22,1760,0.0,0.0,21,853,75.62482518943597,14,7,19,5,2,0,432.0,12.016279168897633,177.22286788474992,75.97003746483145,68.13253761084883,71.59205510215038,64,69,No,49.72,52.18,40.79,52.11,73.83,60.43,32.88,48.33,37.93,44.18,43.8,42.84,31.17,48.09,41.59,6.06,80.79,66.33,44.36,50.28,32.43,75.44,78.46,52.35,65.35,52.63,29.95,43.82,51.98,43.18,46.72,48.63,48.79,50.78,34.09,39.24,30.73,64.67,18.42,67.3,70.8,45.47,10.95,44.58,49.04,34.84,42.27,72.95,59.97,36.13,26.04,45.09,46.8,57.44,41.97,57.67,79.03,62.23,49.28,47.25,44.65,67.71,40.59,50.68,50.77,42.47,29.41,54.84,49.08,57.5,42.0
P100033,Player_0034,29,Porto Azul,Portugal,DEF,Derecho,19,1482,1.0,0.0,24,736,86.28953195513529,21,11,18,9,0,0,1873.0,33.625149445430225,170.55681264796806,69.28603111157126,68.53210205601194,55.30199846903653,68,76,No,48.39,41.82,72.84,50.91,28.9,47.43,34.06,58.84,46.08,52.45,44.46,41.67,35.4,62.54,47.4,45.28,47.03,39.82,45.33,53.08,34.49,36.66,70.67,44.56,41.73,29.84,62.76,34.16,49.77,24.38,62.27,67.65,57.27,26.98,62.58,37.59,32.44,44.25,43.95,42.42,69.11,80.18,29.46,39.67,52.14,44.17,55.99,63.74,61.24,59.15,74.89,26.17,72.2,43.81,61.78,34.56,36.37,59.93,21.07,64.84,68.9,52.67,52.13,37.5,60.12,55.21,36.18,44.13,47.61,44.11,29.56
P100034,Player_0035,27,Real Verde,Brasil,GK,Izquierdo,22,1760,,4.0,16,926,82.24877281827686,16,8,17,10,2,0,2043.0,48.1527468311259,177.8388260188745,69.17057546443367,67.66393163589579,67.45966419680556,75,84,No,41.2,61.7,51.26,54.69,56.11,56.55,46.4,44.09,47.72,32.9,60.77,37.97,34.1,49.78,48.05,53.74,41.48,44.11,60.38,59.47,58.84,50.51,52.53,53.46,40.16,72.11,69.97,61.91,43.61,58.09,64.68,31.65,75.42,23.91,60.57,71.8,48.3,47.74,60.01,77.78,45.78,38.29,43.64,26.71,63.47,42.29,46.87,63.64,44.35,61.39,34.43,64.38,55.13,48.67,51.96,30.7,51.62,47.87,31.11,39.93,48.06,40.89,13.82,66.15,47.87,15.89,82.02,68.62,44.77,37.36,56.05
P100035,Player_0036,25,Laguna FC,Chile,GK,Izquierdo,23,1932,0.0,1.0,10,1162,66.72714457795219,25,6,8,8,0,1,268.0,5.174847900374715,177.25458481773617,71.36966011868734,65.40855993626114,82.9323710758221,83,92,No,40.92,54.67,56.46,48.58,50.52,41.78,50.62,41.22,65.08,24.51,57.22,55.05,53.69,65.37,45.71,53.83,24.25,43.77,62.84,29.91,52.4,39.84,48.34,40.73,31.29,55.79,49.26,59.19,61.92,68.38,52.0,69.03,35.36,63.63,56.89,53.5,56.67,35.59,32.05,75.65,47.47,47.26,33.47,27.77,48.68,44.88,50.03,51.31,87.34,44.92,73.7,74.63,61.3,46.47,29.58,57.17,65.28,76.22,35.75,46.35,35.84,40.5,59.97,39.81,37.64,61.95,56.76,55.25,40.21,69.4,50.22
P100036,Player_0037,34,Deportivo Sol,Uruguay,GK,Derecho,20,1880,0.0,0.0,22,1048,76.37980618348136,17,9,16,6,1,0,237.0,10.181497739822195,176.95041496644623,63.5347854838023,65.80270074346558,76.93654847643151,78,83,Sí,33.39,51.96,38.92,56.76,60.61,39.47,46.44,53.22,28.89,53.22,28.53,58.49,43.47,28.45,41.3,41.93,66.03,52.6,35.66,74.74,59.4,44.96,26.69,43.63,46.69,55.54,59.11,62.1,25.83,53.13,47.61,90.17,50.97,40.66,51.66,49.87,20.16,56.12,45.34,49.6,36.9,33.59,63.18,66.63,56.27,22.84,57.25,23.06,40.08,62.98,59.86,56.85,69.69,58.4,19.71,44.46,49.38,47.62,40.74,34.55,86.01,44.17,85.27,32.88,59.86,53.44,36.17,42.99,49.77,37.34,46.16
P100037,Player_0038,16,Independiente,Argentina,GK,Izquierdo,21,1491,1.0,3.0,21,1213,77.75647734797786,18,6,15,9,0,0,364.0,11.728040399269833,168.53090023536996,78.09945497267408,80.99839131650532,61.032141625506526,74,78,No,41.87,54.72,77.57,32.49,57.81,59.45,21.85,56.16,63.2,58.83,48.74,55.0,52.55,24.66,52.9,44.49,39.43,87.27,68.79,32.75,55.2,71.87,27.56,51.15,51.86,30.88,55.69,66.74,72.62,46.26,87.52,19.13,55.34,28.82,51.35,42.17,57.6,48.1,37.61,38.6,78.99,56.65,24.47,58.26,47.08,50.07,62.3,67.75,37.12,49.55,41.81,58.95,46.52,50.44,45.95,48.41,75.57,85.86,55.66,48.5,26.07,38.59,48.1,39.27,40.85,73.63,50.43,51.77,39.89,67.66,46.81
P100038,Player_0039,22,Universidad A,México,DEF,Derecho,21,1743,2.0,4.0,21,525,81.66013192101398,17,8,9,4,0,0,953.0,29.173433766345646,179.8424204609773,71.6744943976835,71.91591574490224,75.99649105418968,77,78,No,51.54,43.78,64.16,43.06,56.17,29.43,52.49,35.37,64.04,63.14,43.0,80.74,45.71,25.82,38.31,34.34,55.69,31.47,41.91,54.72,52.08,49.81,51.89,44.44,25.94,44.05,57.03,47.95,55.87,41.2,64.92,11.66,52.12,70.23,72.47,46.52,30.11,70.5,49.22,47.62,36.61,31.25,58.46,60.05,53.02,38.54,34.03,28.52,41.59,34.91,24.36,59.77,30.21,64.76,55.91,54.42,74.98,30.71,63.11,45.54,88.57,44.29,41.87,56.38,46.87,38.62,35.45,71.87,32.55,53.35,65.84
P100039,Player_0040,29,Laguna FC,México,DEF,Izquierdo,12,756,1.0,2.0,21,819,80.04977468865583,21,14,15,8,0,0,654.0,21.129136161411445,164.96634905588166,75.8985693237585,79.16942608563889,71.02013553279309,60,63,No,40.94,64.8,39.32,26.86,47.59,42.74,35.51,47.37,57.37,49.86,54.6,77.2,44.86,54.18,42.36,37.3,41.23,42.82,55.39,85.24,39.26,43.75,49.05,55.94,53.95,69.26,13.6,14.2,42.56,66.46,26.52,4.89,58.57,53.65,33.65,35.22,35.45,51.66,40.61,57.41,7.18,37.15,33.11,46.15,41.93,61.97,22.11,50.68,58.38,77.85,42.77,54.87,22.94,14.12,62.67,49.92,67.68,29.4,57.8,78.03,56.3,54.15,50.13,26.44,70.33,40.84,57.57,26.55,32.31,71.53,44.79
P100040,Player_0041,30,Porto Azul,Portugal,FWD,Derecho,21,1491,5.0,3.0,33,976,75.11974802404033,19,12,10,10,0,0,681.0,10.0660208864624,175.50024965425757,73.04252392932695,67.8185757473592,74.43011857009701,68,77,No,52.51,30.19,18.14,54.34,50.69,61.69,33.34,61.4,72.94,53.93,40.85,52.18,40.13,37.64,60.25,47.91,68.08,43.36,44.88,41.5,33.2,62.22,82.79,44.27,39.79,38.82,39.8,74.75,39.22,41.22,31.39,54.4,48.99,32.94,36.61,72.99,50.49,51.53,51.58,70.92,34.32,44.05,47.47,24.18,36.26,65.7,61.4,64.06,41.16,43.01,23.18,63.98,66.45,66.26,74.06,56.33,73.35,46.99,23.49,62.91,22.94,52.55,64.33,54.86,84.17,20.51,48.76,50.26,29.84,32.69,37.32
P100041,Player_0042,20,Porto Azul,Uruguay,MID,Izquierdo,23,1495,4.0,4.0,33,967,77.98016135101471,17,7,16,10,1,0,1231.0,18.8852256408353,186.18190490181902,71.70092484159734,69.62311907495173,76.80050268005002,90,95,Sí,54.02,29.04,68.33,54.81,47.53,61.45,57.67,69.96,69.82,55.28,36.92,41.88,48.93,66.23,43.15,44.41,77.73,48.44,40.48,61.65,49.16,29.16,65.61,38.79,50.65,48.98,53.45,17.13,44.97,66.87,68.98,35.13,63.81,38.58,44.38,45.17,51.63,65.02,53.97,48.11,64.51,37.96,48.84,64.94,57.94,43.01,27.31,54.66,26.32,46.81,67.68,58.95,19.65,53.01,45.21,30.89,55.03,42.62,42.72,51.86,40.61,51.44,41.1,41.92,64.89,66.42,24.37,61.21,70.98,73.36,57.81
P100042,Player_0043,20,Real Verde,Perú,FWD,Derecho,18,1098,8.0,6.0,38,1188,68.44381648187172,23,7,21,7,1,0,536.0,21.54350070728838,174.4458668773917,60.12469339242992,71.8331746759929,71.55254415244016,59,68,Sí,34.35,25.02,45.63,46.75,54.05,30.12,58.16,78.67,57.12,51.39,29.34,38.39,49.16,42.05,65.39,58.01,90.39,35.29,50.5,29.25,16.66,60.84,57.45,37.18,51.4,40.56,42.59,45.2,36.55,39.25,39.67,56.34,8.39,46.59,33.68,34.23,42.12,49.78,46.78,34.04,60.83,36.46,38.98,54.27,54.81,40.82,5.96,36.72,52.43,60.33,48.81,42.82,84.4,44.41,59.18,29.97,33.65,59.71,65.67,44.15,22.27,47.49,52.84,51.48,41.55,47.71,38.75,33.32,61.34,51.47,47.74
P100043,Player_0044,22,City Club,Uruguay,GK,Izquierdo,23,1633,0.0,0.0,17,945,66.31785588333145,20,15,7,7,1,1,,1.5880964095828067,178.001550614779,88.21159864220195,71.79829522185727,61.82665148810004,75,80,No,55.44,56.33,69.65,46.76,64.06,74.53,69.68,33.62,46.19,44.82,57.34,60.3,37.42,51.02,19.7,71.63,42.31,50.84,45.36,67.19,7.44,49.75,48.41,43.2,75.89,36.69,61.58,55.34,68.92,39.99,39.01,66.44,56.38,26.83,41.91,55.8,62.57,39.81,6.29,57.85,31.7,19.74,7.52,62.21,51.93,46.62,70.84,59.56,74.24,29.11,49.48,25.75,46.56,46.27,59.4,50.68,59.35,60.55,82.32,45.27,35.88,53.69,37.97,72.23,45.75,41.52,42.93,60.78,47.63,40.37,74.98
P100044,Player_0045,21,Rangers,Portugal,DEF,Derecho,17,1054,1.0,3.0,36,1010,70.99286626280576,20,9,17,9,3,0,333.0,13.213739059038407,183.5214948818911,77.10464641369778,62.30240840542668,75.25339295974992,68,71,No,32.92,53.57,41.32,33.81,69.32,59.06,41.79,53.29,27.82,20.34,66.26,53.44,49.28,53.49,98.39,63.04,34.32,24.79,65.82,62.84,58.63,37.81,55.45,39.15,59.94,64.74,41.85,66.98,51.72,57.38,30.36,53.48,39.87,57.12,72.01,54.34,36.49,59.4,56.03,80.88,53.81,41.22,61.56,48.08,51.2,36.07,48.16,50.46,48.07,41.14,54.32,36.15,32.62,60.64,59.27,30.39,22.56,34.87,48.08,67.32,47.71,38.46,52.23,48.29,29.28,29.37,29.78,87.2,62.9,41.09,66.62
P100045,Player_0046,22,Rangers,Argentina,GK,Derecho,11,748,0.0,1.0,16,1322,61.27757680917475,13,17,11,6,3,0,340.0,6.911884660335768,176.16077276619447,62.23284825140709,64.08777073581413,78.5233033817668,79,79,Sí,43.71,51.73,50.87,52.37,61.83,69.87,47.67,35.48,58.41,45.8,68.97,40.97,37.13,52.16,23.89,42.99,45.05,53.31,35.06,36.81,67.35,49.8,62.97,41.87,49.18,53.22,76.21,46.74,47.51,66.47,44.3,54.27,65.16,41.36,55.11,76.18,63.82,54.27,46.64,40.94,35.18,72.64,69.73,40.14,55.07,51.67,67.77,55.74,49.66,41.87,55.11,44.78,53.31,48.86,44.41,35.41,57.71,50.64,76.81,34.51,59.38,48.76,81.5,58.23,54.87,48.8,39.45,54.67,29.27,29.96,65.19
P100046,Player_0047,17,Universidad A,Chile,MID,Derecho,18,1170,3.0,2.0,30,904,85.95025771624351,23,7,17,7,1,0,1593.0,41.47982921658177,186.46252497791798,69.7080580485749,66.54400497463352,75.77883267583235,56,64,No,28.24,40.91,68.42,68.97,44.26,42.62,48.03,47.0,41.11,-5.63,76.32,50.01,47.33,54.88,48.8,43.55,34.92,22.42,29.68,33.25,59.76,60.87,36.77,10.05,50.14,43.68,43.31,64.34,52.08,35.35,31.9,46.06,36.4,48.91,65.39,29.3,51.32,63.73,48.71,60.82,45.69,52.56,56.61,41.42,79.86,58.66,69.54,66.07,54.91,70.79,52.82,39.05,50.22,34.91,18.47,37.21,51.09,65.93,37.17,65.15,31.84,36.21,71.74,50.71,47.4,53.53,31.9,45.04,50.04,68.47,24.94
P100047,Player_0048,32,Porto Azul,Uruguay,MID,Izquierdo,17,1496,2.0,3.0,23,962,68.16758041925904,22,9,14,11,1,0,,61.96707948718181,180.90679079857424,70.77096406719858,54.50955354927997,52.37265475137119,59,67,No,40.12,26.09,46.85,12.93,24.86,22.61,65.71,50.21,31.07,57.37,64.83,57.63,47.17,53.49,63.52,42.96,50.45,46.14,25.8,63.75,80.86,36.89,64.44,37.37,51.99,72.62,42.19,49.78,22.98,40.04,21.41,56.44,62.47,46.68,54.29,45.11,61.11,51.94,20.22,64.1,44.16,30.94,43.42,21.47,31.25,52.14,53.4,54.6,50.05,39.61,49.18,43.44,25.61,38.41,63.34,73.82,59.77,73.16,51.28,76.14,80.82,24.0,53.32,51.3,43.64,57.38,50.62,38.97,49.6,68.07,52.74
P100048,Player_0049,27,City Club,México,DEF,Izquierdo,15,930,0.0,5.0,18,916,75.8555126280631,24,11,16,10,0,0,,3.518025779067012,173.88571113250242,63.94275224579624,77.67485887603598,70.61976724550233,59,68,No,45.93,40.25,59.16,49.24,37.56,58.83,60.0,44.94,52.07,57.81,56.39,50.61,71.49,58.74,43.24,43.33,41.63,59.48,40.66,43.63,65.87,52.87,67.98,61.97,32.35,48.47,64.85,31.67,56.3,49.41,23.68,51.79,37.44,32.49,50.14,21.04,39.89,88.27,59.75,36.78,71.06,35.12,41.69,32.77,53.84,70.53,35.01,19.09,66.36,73.31,20.07,56.9,53.4,38.19,29.08,64.88,52.69,53.82,40.67,37.97,13.18,46.58,71.58,36.65,27.16,56.53,59.3,41.21,44.77,53.96,47.67
P100049,Player_0050,29,City Club,Perú,FWD,Derecho,21,1470,7.0,,36,1731,67.25142813061684,17,11,12,10,0,0,285.0,5.43477018664132,189.20114547205543,81.61184696288221,69.95686800218508,63.06385498343946,75,80,No,35.77,62.29,56.36,35.51,41.92,43.0,27.76,37.73,32.99,43.81,38.92,25.59,80.34,68.79,38.31,54.09,56.26,67.87,37.72,66.38,41.78,29.96,60.86,69.36,88.82,32.0,60.48,43.85,61.75,27.94,31.06,38.36,51.18,40.38,59.89,65.4,58.99,74.28,56.24,31.75,70.45,40.92,63.66,73.61,56.85,27.56,36.23,69.84,47.46,51.19,61.38,60.44,54.18,46.87,45.31,62.87,58.3,46.14,66.23,48.06,37.23,38.62,35.32,45.91,68.51,37.92,52.83,40.15,46.1,27.35,46.69
P100050,Player_0051,24,Universidad A,Argentina,FWD,Izquierdo,15,1260,8.0,6.0,37,1162,72.20650987246518,21,10,15,7,0,0,380.0,12.739784342289893,176.45708150751253,66.36642444084563,87.30480754144489,83.4455034574438,62,68,No,26.95,52.51,67.43,41.91,63.42,25.52,36.43,22.89,45.88,49.31,51.71,50.93,36.09,47.15,27.54,70.45,45.45,42.67,73.83,31.37,33.12,33.56,48.98,56.47,61.1,88.58,16.26,59.13,41.64,41.2,40.7,36.37,75.27,62.63,50.35,70.27,27.31,30.04,17.33,39.51,52.43,51.54,52.24,28.83,62.05,53.59,61.0,21.61,54.67,32.18,44.04,58.02,51.37,37.23,50.09,27.03,67.25,46.92,66.78,42.1,42.15,38.54,63.14,39.36,59.67,44.26,20.36,41.45,32.31,50.51,32.14
P100051,Player_0052,28,Marítimo,Colombia,FWD,Derecho,28,2604,5.0,6.0,34,972,68.11700074298491,24,10,11,10,1,0,1850.0,60.63076276113466,,69.98684542938072,76.33583152010527,55.446136123798354,66,66,No,50.18,42.02,55.78,56.19,45.61,10.71,30.64,59.3,18.04,67.76,65.54,50.62,58.97,57.93,48.25,29.39,64.51,71.11,31.87,28.83,47.95,40.61,52.17,68.12,16.31,73.72,43.9,57.68,59.28,61.03,50.93,54.43,54.34,40.55,23.63,31.71,48.44,38.2,38.23,76.99,62.88,46.22,60.08,43.7,51.66,56.62,43.74,39.72,68.36,59.21,16.18,39.98,38.28,40.68,62.94,50.29,29.16,44.25,58.13,46.71,40.33,54.97,74.27,56.92,69.51,41.34,49.87,49.57,51.78,56.61,36.22
P100052,Player_0053,27,Universidad A,Chile,FWD,Izquierdo,21,1491,7.0,5.0,33,511,75.52908031651754,17,15,16,5,0,0,60.0,1.1815039900811197,178.28860475661432,81.4393688323768,68.6026484791125,72.25290699334676,63,64,No,27.32,67.79,73.1,41.7,46.19,38.69,55.74,66.87,23.86,56.14,45.85,51.7,56.88,47.18,48.45,46.79,64.55,56.28,53.31,30.94,44.32,63.48,50.57,59.89,76.5,65.58,51.4,42.34,11.7,47.47,45.11,55.86,47.69,45.19,23.31,35.9,57.15,75.74,48.54,54.92,64.29,37.84,55.5,38.89,62.97,52.27,54.48,38.26,60.61,81.27,34.88,44.9,53.47,61.8,41.61,7.5,70.39,61.41,23.86,40.89,73.52,71.72,64.08,47.36,51.24,48.04,66.92,36.86,37.91,65.15,49.33
P100053,Player_0054,30,Universidad A,Uruguay,DEF,Derecho,13,1131,1.0,1.0,19,798,57.432110857958676,15,14,11,10,2,0,55.0,2.4687545343329145,176.0999526510633,76.54246270717591,70.21257826753478,69.33007209824213,67,76,No,56.41,48.43,59.19,49.62,46.74,50.88,40.94,44.85,18.71,64.61,54.48,38.4,78.48,51.31,34.46,62.85,55.97,55.92,43.61,56.76,46.07,58.34,21.43,43.49,75.83,38.49,40.94,43.28,31.78,16.88,46.54,52.04,49.21,47.83,50.65,65.34,47.14,41.39,45.78,58.69,71.18,40.58,51.48,55.08,35.11,50.31,28.01,23.46,55.5,44.24,53.03,49.73,35.35,49.32,31.5,70.86,29.66,47.06,34.37,58.56,45.03,42.22,62.8,50.44,57.75,35.28,28.93,51.61,45.22,59.4,48.8
P100054,Player_0055,25,Porto Azul,Perú,DEF,Izquierdo,20,1780,3.0,0.0,27,512,78.23548526054486,25,9,10,7,1,0,126.0,4.872261672268915,171.03046527502772,81.17285687685815,76.84607014051265,59.262617195125905,58,65,No,43.32,48.13,14.93,30.63,54.93,54.38,60.09,38.28,53.9,35.81,53.9,50.8,37.69,73.37,24.42,47.88,37.36,77.51,58.98,40.26,45.8,77.92,35.81,23.53,54.37,54.7,59.99,60.09,76.56,24.23,31.96,59.93,33.42,28.15,77.99,25.7,44.73,49.11,69.64,21.97,56.23,36.64,59.41,36.4,73.58,36.49,13.07,38.17,46.08,66.24,31.12,31.42,64.41,29.37,47.32,47.62,53.26,38.75,36.1,55.02,36.56,29.6,68.42,57.32,76.51,61.76,30.98,51.45,34.77,25.23,43.29
P100055,Player_0056,28,Atlético Norte,España,FWD,Derecho,19,1482,10.0,2.0,41,1082,,13,12,18,15,3,0,411.0,17.1369043468989,,66.3710122266474,74.08519192852107,68.72126703533043,57,61,No,53.85,58.47,49.89,48.98,73.53,59.06,20.15,61.99,60.48,67.77,35.9,54.87,51.67,35.64,64.2,46.38,67.29,38.86,28.09,46.36,53.48,41.99,4.03,55.75,55.68,60.31,44.29,43.47,71.6,26.37,46.29,52.13,59.09,52.55,36.17,67.51,50.03,24.98,53.14,57.13,79.41,56.13,27.77,28.3,68.88,37.96,26.76,65.01,42.86,64.21,36.28,72.11,63.08,39.16,25.09,84.58,46.85,38.56,70.79,64.19,67.74,48.52,78.22,30.34,41.72,55.85,67.52,59.92,48.76,42.87,67.6
P100056,Player_0057,28,Universidad A,Perú,GK,Derecho,17,1530,0.0,0.0,22,737,66.01304811627331,16,9,14,15,3,0,1265.0,14.868650736329474,185.50061154906726,62.94772775847681,54.27555286818796,66.12884729379853,54,59,No,43.63,52.27,79.45,40.76,34.64,39.28,52.3,58.83,60.93,62.42,64.54,45.82,80.8,44.68,51.64,69.44,58.5,16.39,50.08,62.93,29.85,61.26,55.85,67.76,39.62,64.94,52.39,76.49,91.79,73.07,57.21,84.82,59.05,36.38,49.41,61.43,62.39,33.12,33.6,44.88,58.02,59.94,52.12,37.48,76.05,33.92,69.54,61.08,69.2,43.33,47.86,50.83,42.85,53.38,73.69,30.55,40.14,38.51,48.58,47.97,61.58,50.51,54.54,55.98,53.68,60.55,48.17,74.7,88.12,60.59,53.42
P100057,Player_0058,27,Porto Azul,Chile,GK,Derecho,12,1020,0.0,2.0,10,669,88.53484527695919,26,11,16,13,0,0,321.0,11.30638056899928,175.2221827629134,87.64740194357411,71.48054264361569,78.04413162563681,75,82,No,29.28,38.42,26.19,50.01,67.74,35.52,73.99,59.85,52.35,43.47,44.51,56.45,62.69,41.1,37.9,46.79,70.9,31.75,67.14,50.63,25.21,43.08,59.15,77.03,30.09,7.71,30.36,66.96,23.09,72.46,68.22,52.87,40.6,50.83,59.17,56.88,76.09,46.1,30.49,27.84,24.84,52.94,46.48,50.49,41.94,33.35,59.22,13.05,37.98,61.8,36.49,55.88,38.0,43.16,58.62,30.83,61.18,50.69,68.85,53.12,33.96,75.92,35.21,46.59,64.36,21.8,71.6,32.74,43.18,54.33,49.37
P100058,Player_0059,28,Atlético Norte,Colombia,FWD,Izquierdo,24,1488,4.0,3.0,28,519,92.01815999919855,20,13,8,10,0,0,386.0,16.38318708133199,186.42050460497427,82.00446335549184,84.64266556246669,65.09656956722802,78,87,No,58.31,76.51,34.04,37.21,58.44,59.88,43.31,55.57,57.43,55.9,43.93,57.58,71.1,31.62,37.4,50.41,34.16,22.95,66.4,16.57,43.96,61.38,54.0,44.19,33.54,55.16,35.17,53.99,52.11,52.27,40.4,80.53,55.37,45.82,53.96,38.38,44.21,85.88,38.49,48.83,43.16,34.41,56.32,50.55,63.67,62.16,63.51,36.23,59.61,59.98,34.68,45.22,28.16,60.04,59.98,71.46,46.57,56.77,64.82,38.69,36.41,39.16,44.76,36.94,39.8,63.21,48.55,54.6,41.74,40.75,54.28
P100059,Player_0060,25,City Club,Colombia,GK,Derecho,18,1098,0.0,0.0,25,1233,68.08329589979978,22,10,14,11,0,0,740.0,30.91377306274855,176.04052820374594,71.0717624153761,66.7842322235443,81.29740224811157,64,68,No,77.11,47.85,47.52,50.48,51.14,43.52,69.09,32.46,39.19,91.7,34.43,29.69,61.02,18.84,46.47,82.19,26.83,20.27,27.51,63.48,66.87,42.31,60.25,70.85,76.81,46.3,15.48,37.69,43.6,46.12,47.18,66.78,69.12,47.42,66.48,55.36,50.97,63.6,51.08,80.87,28.42,42.27,48.1,56.59,69.02,49.63,28.67,62.64,61.32,20.87,49.94,26.15,40.03,36.46,62.14,51.75,30.72,63.2,28.49,54.95,37.79,44.51,57.56,57.82,70.05,48.77,54.6,43.43,52.73,56.59,48.53
P100060,Player_0061,17,Marítimo,Chile,FWD,Izquierdo,14,966,3.0,2.0,26,1099,73.59530346399434,23,9,25,7,2,0,671.0,19.76475129790591,184.69635968214843,63.83030548499974,62.205675513386964,64.1815312597666,64,73,No,41.07,56.16,38.49,45.36,43.46,68.69,39.18,75.88,61.28,77.31,59.97,46.68,36.24,44.67,72.31,49.28,59.91,53.1,53.74,54.32,57.43,37.79,45.88,54.64,52.45,43.08,56.25,38.43,31.65,54.42,32.02,54.2,20.68,39.13,45.09,25.9,44.41,67.78,30.95,44.82,75.54,34.07,70.96,45.81,51.53,69.37,42.72,59.47,63.27,40.24,38.58,46.57,47.04,33.82,40.38,-2.0,44.99,63.42,25.0,43.05,86.63,49.66,70.35,34.82,56.73,32.27,56.02,62.63,59.07,44.83,54.12
P100061,Player_0062,26,Laguna FC,España,FWD,Izquierdo,27,2133,6.0,0.0,29,1199,73.76861998091752,18,10,12,10,0,0,246.0,3.6992559079074057,189.63788556779815,73.07231533715266,79.74341713579612,76.79996994335038,79,82,No,44.92,49.67,60.61,72.13,47.1,53.28,69.33,48.0,30.19,82.15,42.95,52.38,67.34,40.87,34.88,53.81,23.1,45.68,53.68,45.95,26.85,73.91,51.55,71.47,46.1,36.8,54.04,46.76,32.33,72.05,40.67,22.4,69.92,42.44,40.88,23.52,76.11,30.66,50.88,63.69,56.33,49.11,24.48,37.85,52.82,38.19,53.05,60.23,64.44,31.61,82.95,61.51,49.97,66.34,85.48,28.42,46.62,14.32,52.89,55.48,49.41,40.18,19.26,55.6,71.83,41.13,56.6,26.48,56.86,44.1,38.56
P100062,Player_0063,21,Atlético Norte,Uruguay,MID,Derecho,16,1072,3.0,3.0,29,881,64.64988035151194,21,7,21,13,0,0,543.0,26.369255706455952,179.82577920444072,78.84596662045034,72.05281182514439,92.13295406927851,63,68,No,56.48,35.03,49.62,23.73,38.48,51.34,51.01,35.46,31.49,33.73,46.69,81.95,65.91,53.21,58.31,65.24,60.13,45.38,37.32,48.12,65.06,45.94,33.43,24.15,48.18,34.62,43.45,71.84,49.19,38.74,54.63,78.81,48.19,14.67,59.75,55.2,51.35,46.71,37.89,72.72,22.43,45.37,45.01,62.8,68.53,46.6,52.89,54.17,65.8,65.49,41.92,56.57,55.75,48.26,55.61,50.3,52.37,29.66,36.23,62.27,31.84,57.05,48.78,65.46,59.73,43.2,46.65,20.22,48.04,30.95,46.72
P100063,Player_0064,22,Rangers,Portugal,GK,Izquierdo,18,1224,0.0,0.0,16,737,86.56463574062622,24,10,13,11,2,1,370.0,5.270162339229691,186.4135216867768,75.07030754105658,70.46291237941405,69.34407366737588,73,79,No,43.68,32.5,12.86,55.96,46.08,55.99,50.53,53.61,70.07,50.11,60.03,45.47,62.37,31.41,22.44,81.6,77.54,20.82,49.46,52.25,60.84,76.09,34.08,34.88,49.98,35.55,9.29,46.59,62.86,49.69,59.36,57.22,34.6,51.02,27.12,42.32,50.76,49.98,30.64,33.67,54.36,62.41,46.9,46.14,63.97,38.42,75.91,29.82,65.73,58.09,86.15,33.18,14.99,68.74,27.93,59.24,67.73,55.7,53.48,56.01,62.56,58.81,31.75,77.37,50.77,57.78,60.66,67.34,65.78,51.98,51.01
P100064,Player_0065,26,Rangers,Chile,FWD,Derecho,22,1540,6.0,1.0,33,1330,,20,5,9,7,1,0,,2.174428500996438,184.62765296558308,75.440023488267,73.37947978321152,67.33811388053778,65,73,No,54.31,42.08,39.35,55.88,25.23,58.89,48.24,61.0,39.14,36.48,43.9,43.54,62.1,61.95,78.58,42.57,-0.21,43.86,53.46,60.72,54.55,42.56,75.71,34.49,45.88,33.8,50.29,73.84,47.89,47.98,24.56,45.7,67.26,46.25,45.23,66.59,45.3,69.38,30.73,60.17,74.69,65.12,21.99,40.43,46.37,65.15,30.03,34.72,25.92,37.61,31.23,73.97,40.29,60.36,50.27,50.06,41.13,61.55,52.32,51.45,41.1,43.55,58.83,53.45,51.85,38.69,79.16,42.8,49.55,47.19,79.32
